id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
249_64,249,64,28,1995,10,11,47.3508,19.27508,264,6.21,18,23,25.22655715,8,14,85801,,,85801,,,22.66666667,0,0,24,0,20
249_90,249,90,28,1995,10,11,47.3508,19.27508,264,6.21,18,21,36.50102669,8,14,86719,,,86719,,,14.33333333,0,0,29,0,22
249_89,249,89,29,1995,10,11,47.3508,19.27508,264,6.21,18,18,31.93702943,26,5,80233,,,80233,,,21.33333333,0,0,23,1,21
249_97,249,97,29,1995,10,11,47.3508,19.27508,264,6.21,18,20,25.85900068,25,5,85329,,,85329,,,20,0,0,0,1,18
249_85,249,85,30,1995,10,11,47.3508,19.27508,264,6.21,18,22,31.20328542,25,5,85249,,,85249,,,14.33333333,0,0,20,0,12
249_86,249,86,30,1995,10,11,47.3508,19.27508,264,6.21,18,24,37.48117728,25,5,87593,,,87593,,,13,0,0,0,0,23
250_57,250,57,1,1995,11,13,50.60487,5.96973,401,4.05,16,3,26.91033539,18,5,113564,,,113564,,,17.66666667,0,5.1,11,10.1,24
250_87,250,87,1,1995,11,13,50.60487,5.96973,401,4.05,16,6,29.3853525,9,5,119746,,,119746,,,12.33333333,0,5.1,12,12.2,5
250_14,250,14,3,1995,11,13,50.60487,5.96973,401,4.05,16,5,24.41889117,9,5,113770,,,113770,,,2.333333333,0,28.6,4,74.8,22
250_71,250,71,3,1995,11,13,50.60487,5.96973,401,4.05,16,8,34.94045175,9,5,116412,,,116412,,,12.66666667,12,44.2,2,77.9,2
250_55,250,55,6,1995,11,13,50.60487,5.96973,401,4.05,16,2,31.20876112,19,14,113514,,,113514,,,13,1,32.4,3,55.7,23
250_77,250,77,6,1995,11,13,50.60487,5.96973,401,4.05,16,1,36,6,14,111358,,,111358,,,8.666666667,9,25.6,6,56,18
250_49,250,49,15,1995,11,13,50.60487,5.96973,401,4.05,16,10,28.27652293,20,23,114738,,,114738,,,7.333333333,0,7,9,9,4
250_96,250,96,15,1995,11,13,50.60487,5.96973,401,4.05,16,14,25.66461328,19,23,115296,,,115296,,,8,0,2,14,12,11
250_22,250,22,17,1995,11,13,50.60487,5.96973,401,4.05,16,12,23.26078029,8,13,118539,,,118539,,,11,0,7.1,8,12.9,6
250_56,250,56,17,1995,11,13,50.60487,5.96973,401,4.05,16,7,29.79329227,9,13,120200,,,120200,,,15.33333333,0,5.9,10,14.3,19
250_69,250,69,18,1995,11,13,50.60487,5.96973,401,4.05,16,19,24.58590007,25,14,121848,,,121848,,,10,0,0,20,0,17
250_83,250,83,18,1995,11,13,50.60487,5.96973,401,4.05,16,17,23.43600274,33,14,119842,,,119842,,,15,0,0,24,0,10
250_30,250,30,22,1995,11,13,50.60487,5.96973,401,4.05,16,16,26.64476386,20,14,116815,,,116815,,,8.666666667,15,55.7,1,85.7,1
250_65,250,65,22,1995,11,13,50.60487,5.96973,401,4.05,16,4,31.17043121,9,14,115294,,,115294,,,3,1,28.7,5,95.3,7
250_63,250,63,25,1995,11,13,50.60487,5.96973,401,4.05,16,11,28.73921971,18,5,115266,,,115266,,,15.33333333,0,0,17,0,8
250_79,250,79,25,1995,11,13,50.60487,5.96973,401,4.05,16,15,32.24640657,26,5,117180,,,117180,,,13.66666667,0,0,19,0,15
250_44,250,44,27,1995,11,13,50.60487,5.96973,401,4.05,16,9,28.98288843,19,9,120216,,,120216,,,9,0,8,7,11.8,9
250_84,250,84,27,1995,11,13,50.60487,5.96973,401,4.05,16,13,36.23819302,9,9,115296,,,115296,,,13,0,3,13,15.8,3
250_64,250,64,28,1995,11,13,50.60487,5.96973,401,4.05,16,24,25.26488706,8,14,132282,,,132282,,,21.33333333,0,0,25,0,13
250_90,250,90,28,1995,11,13,50.60487,5.96973,401,4.05,16,22,36.53935661,8,14,121317,,,121317,,,16.33333333,0,0,30,0,14
250_89,250,89,29,1995,11,13,50.60487,5.96973,401,4.05,16,18,31.97535934,26,5,121908,,,121908,,,21,0,0,23,1,12
250_97,250,97,29,1995,11,13,50.60487,5.96973,401,4.05,16,20,25.8973306,25,5,123831,,,123831,,,19.33333333,0,0,0,1,20
250_85,250,85,30,1995,11,13,50.60487,5.96973,401,4.05,16,21,31.24161533,25,5,121952,,,121952,,,12.66666667,0,0,21,0,21
250_86,250,86,30,1995,11,13,50.60487,5.96973,401,4.05,16,23,37.51950719,25,5,129879,,,129879,,,18,0,0,0,0,16
251_57,251,57,1,1995,12,14,45.48438,9.2458,162,3.7,14,7,26.9486653,18,5,87950,,,87950,,,19.33333333,0,5,13,12.2,2
251_87,251,87,1,1995,12,14,45.48438,9.2458,162,3.7,14,9,29.42368241,9,5,88310,,,88310,,,12.33333333,0,7.1,11,20.5,4
251_14,251,14,3,1995,12,14,45.48438,9.2458,162,3.7,14,1,24.45722108,9,5,86859,,,86859,,,8.666666667,0,28.3,4,77.9,19
251_71,251,71,3,1995,12,14,45.48438,9.2458,162,3.7,14,4,34.97878166,9,5,87515,,,87515,,,8.333333333,12,50.2,2,78.2,17
251_55,251,55,6,1995,12,14,45.48438,9.2458,162,3.7,14,5,31.24709103,19,14,84580,,,84580,,,20,1,31.1,3,56,11
251_77,251,77,6,1995,12,14,45.48438,9.2458,162,3.7,14,3,36.03832991,6,14,83897,,,83897,,,8,9,25.3,6,55.8,14
251_49,251,49,15,1995,12,14,45.48438,9.2458,162,3.7,14,10,28.31485284,20,23,88101,,,88101,,,6.666666667,0,10,7,12,3
251_96,251,96,15,1995,12,14,45.48438,9.2458,162,3.7,14,14,25.70294319,19,23,91383,,,91383,,,8.666666667,0,2,14,16.7,6
251_22,251,22,17,1995,12,14,45.48438,9.2458,162,3.7,14,6,23.2991102,8,13,86956,,,86956,,,9.333333333,0,7.8,8,14.3,12
251_56,251,56,17,1995,12,14,45.48438,9.2458,162,3.7,14,12,29.83162218,9,13,84827,,,84827,,,13.66666667,0,6.1,12,14,13
251_69,251,69,18,1995,12,14,45.48438,9.2458,162,3.7,14,18,24.62422998,25,14,90098,,,90098,,,12.33333333,0,0,20,0,15
251_83,251,83,18,1995,12,14,45.48438,9.2458,162,3.7,14,19,23.47433265,33,14,90953,,,90953,,,10,0,0,22,0,22
251_30,251,30,22,1995,12,14,45.48438,9.2458,162,3.7,14,2,26.68309377,20,14,85458,,,85458,,,4.333333333,16,66.9,1,95.3,16
251_65,251,65,22,1995,12,14,45.48438,9.2458,162,3.7,14,8,31.20876112,9,14,85280,,,85280,,,5,1,28.7,5,104.8,1
251_63,251,63,25,1995,12,14,45.48438,9.2458,162,3.7,14,16,28.77754962,18,5,87127,,,87127,,,15.33333333,0,0,17,0,5
251_79,251,79,25,1995,12,14,45.48438,9.2458,162,3.7,14,17,32.28473648,26,5,88344,,,88344,,,13,0,0,19,2,10
251_44,251,44,27,1995,12,14,45.48438,9.2458,162,3.7,14,13,29.02121834,19,9,89274,,,89274,,,10.66666667,0,7.9,9,15.8,18
251_84,251,84,27,1995,12,14,45.48438,9.2458,162,3.7,14,11,36.27652293,9,9,88823,,,88823,,,12.66666667,0,6.9,10,16,20
251_64,251,64,28,1995,12,14,45.48438,9.2458,162,3.7,14,23,25.30321697,8,14,90181,,,90181,,,18,0,0,25,0,9
251_90,251,90,28,1995,12,14,45.48438,9.2458,162,3.7,14,22,36.57768652,8,14,92583,,,92583,,,16.66666667,0,0,30,0,24
251_89,251,89,29,1995,12,14,45.48438,9.2458,162,3.7,14,20,32.01368925,26,5,91013,,,91013,,,17.66666667,0,0,23,1,8
251_97,251,97,29,1995,12,14,45.48438,9.2458,162,3.7,14,15,25.93566051,25,5,87035,,,87035,,,20.66666667,0,0,0,1,7
251_85,251,85,30,1995,12,14,45.48438,9.2458,162,3.7,14,21,31.27994524,25,5,92698,,,92698,,,13.66666667,0,0,21,0,23
251_86,251,86,30,1995,12,14,45.48438,9.2458,162,3.7,14,24,37.5578371,25,5,93325,,,93325,,,17.33333333,0,0,0,0,21
252_57,252,57,1,1995,13,27,38.63422,-9.39498,130,5.41,14,13,26.98699521,18,5,84654,,,84654,,,16.66666667,0,11.1,8,20.5,19
252_87,252,87,1,1995,13,27,38.63422,-9.39498,130,5.41,14,12,29.46201232,9,5,84205,,,84205,,,8.333333333,0,9.9,9,21.2,9
252_14,252,14,3,1995,13,27,38.63422,-9.39498,130,5.41,14,1,24.49555099,9,5,79922,,,79922,,,14.33333333,0,28.5,5,78.2,1
252_71,252,71,3,1995,13,27,38.63422,-9.39498,130,5.41,14,2,35.01711157,9,5,82169,,,82169,,,6.666666667,12,51.7,2,94.2,3
252_55,252,55,6,1995,13,27,38.63422,-9.39498,130,5.41,14,7,31.28542094,19,14,80877,,,80877,,,17.66666667,1,31.7,4,55.8,5
252_77,252,77,6,1995,13,27,38.63422,-9.39498,130,5.41,14,4,36.07665982,6,14,81798,,,81798,,,11.66666667,9,25.4,6,61.7,4
252_49,252,49,15,1995,13,27,38.63422,-9.39498,130,5.41,14,5,28.35318275,20,23,84559,,,84559,,,4,0,13.7,7,16.7,6
252_96,252,96,15,1995,13,27,38.63422,-9.39498,130,5.41,14,14,25.7412731,19,23,84934,,,84934,,,9,0,3.1,14,18.3,12
252_22,252,22,17,1995,13,27,38.63422,-9.39498,130,5.41,14,8,23.33744011,8,13,80627,,,80627,,,8.333333333,0,7.9,10,14,11
252_56,252,56,17,1995,13,27,38.63422,-9.39498,130,5.41,14,10,29.86995209,9,13,83871,,,83871,,,15,0,6,13,13.9,10
252_69,252,69,18,1995,13,27,38.63422,-9.39498,130,5.41,14,18,24.66255989,25,14,87271,,,87271,,,13.33333333,0,0,21,0,14
252_83,252,83,18,1995,13,27,38.63422,-9.39498,130,5.41,14,17,23.51266256,33,14,85277,,,85277,,,13.66666667,0,0,25,0,22
252_30,252,30,22,1995,13,27,38.63422,-9.39498,130,5.41,14,3,26.72142368,20,14,79634,,,79634,,,9.333333333,16,64.4,1,104.8,2
252_65,252,65,22,1995,13,27,38.63422,-9.39498,130,5.41,14,6,31.24709103,9,14,83961,,,83961,,,4,2,37.6,3,111.6,7
252_63,252,63,25,1995,13,27,38.63422,-9.39498,130,5.41,14,15,28.81587953,18,5,84990,,,84990,,,9.333333333,0,2,15,2,13
252_79,252,79,25,1995,13,27,38.63422,-9.39498,130,5.41,14,16,32.32306639,26,5,85004,,,85004,,,14,0,0,19,2,23
252_44,252,44,27,1995,13,27,38.63422,-9.39498,130,5.41,14,11,29.05954825,19,9,84227,,,84227,,,11,0,8.2,11,16,21
252_84,252,84,27,1995,13,27,38.63422,-9.39498,130,5.41,14,9,36.31485284,9,9,83519,,,83519,,,12.33333333,0,6.9,12,16.2,8
252_64,252,64,28,1995,13,27,38.63422,-9.39498,130,5.41,14,22,25.34154689,8,14,88903,,,88903,,,14,0,0,24,0,16
252_90,252,90,28,1995,13,27,38.63422,-9.39498,130,5.41,14,23,36.61601643,8,14,85747,,,85747,,,20,0,0,31,0,17
252_89,252,89,29,1995,13,27,38.63422,-9.39498,130,5.41,14,19,32.05201916,26,5,84709,,,84709,,,13.66666667,0,0,22,1,15
252_97,252,97,29,1995,13,27,38.63422,-9.39498,130,5.41,14,20,25.97399042,25,5,87255,,,87255,,,15,0,0,20,1,24
252_85,252,85,30,1995,13,27,38.63422,-9.39498,130,5.41,14,21,31.31827515,25,5,88689,,,88689,,,18.66666667,0,0,23,0,18
252_98,252,98,30,1995,13,27,38.63422,-9.39498,130,5.41,14,24,31.98083504,39,5,93447,,,93447,,,15,0,0,41,0,20
253_57,253,57,1,1995,14,20,50.23051,6.94908,578,6.53,16,9,27.00616016,18,5,79836,,,79836,,,15,0,10.8,8,21.2,8
253_87,253,87,1,1995,14,20,50.23051,6.94908,578,6.53,16,10,29.48117728,9,5,82882,,,82882,,,6,0,10.1,9,20.7,23
253_14,253,14,3,1995,14,20,50.23051,6.94908,578,6.53,16,1,24.51471595,9,5,80412,,,80412,,,14,1,39.1,3,94.2,3
253_71,253,71,3,1995,14,20,50.23051,6.94908,578,6.53,16,2,35.03627652,9,5,77835,,,77835,,,7.333333333,12,55.8,2,95.2,16
253_55,253,55,6,1995,14,20,50.23051,6.94908,578,6.53,16,6,31.3045859,19,14,82277,,,82277,,,13,1,34.1,5,61.7,2
253_77,253,77,6,1995,14,20,50.23051,6.94908,578,6.53,16,4,36.09582478,6,14,78167,,,78167,,,12,9,28.1,6,67.5,19
253_49,253,49,15,1995,14,20,50.23051,6.94908,578,6.53,16,8,28.37234771,20,23,81981,,,81981,,,4.333333333,0,14.9,7,18.3,21
253_96,253,96,15,1995,14,20,50.23051,6.94908,578,6.53,16,13,25.76043806,19,23,81372,,,81372,,,9.666666667,0,3,14,18.3,18
253_22,253,22,17,1995,14,20,50.23051,6.94908,578,6.53,16,11,23.35660507,8,13,83037,,,83037,,,9.666666667,0,8.1,10,13.9,4
253_56,253,56,17,1995,14,20,50.23051,6.94908,578,6.53,16,5,29.88911704,9,13,79569,,,79569,,,14,0,6,13,18.3,6
253_69,253,69,18,1995,14,20,50.23051,6.94908,578,6.53,16,18,24.68172485,25,14,81321,,,81321,,,15.33333333,0,0,21,0,11
253_83,253,83,18,1995,14,20,50.23051,6.94908,578,6.53,16,16,23.53182752,33,14,82211,,,82211,,,18,0,0,25,0,9
253_30,253,30,22,1995,14,20,50.23051,6.94908,578,6.53,16,3,26.74058864,20,14,80549,,,80549,,,6.333333333,16,70,1,111.6,1
253_65,253,65,22,1995,14,20,50.23051,6.94908,578,6.53,16,7,31.26625599,9,14,82331,,,82331,,,5,2,38,4,120.6,5
253_63,253,63,25,1995,14,20,50.23051,6.94908,578,6.53,16,15,28.83504449,18,5,81860,,,81860,,,8.666666667,0,2.1,15,2,10
253_99,253,99,25,1995,14,20,50.23051,6.94908,578,6.53,16,19,33.58247775,25,5,81921,,,81921,,,20.66666667,0,0,29,2,14
253_44,253,44,27,1995,14,20,50.23051,6.94908,578,6.53,16,14,29.07871321,19,9,84409,,,84409,,,16,0,8,11,16.2,22
253_84,253,84,27,1995,14,20,50.23051,6.94908,578,6.53,16,12,36.3340178,9,9,83698,,,83698,,,10.33333333,0,7,12,16.1,7
253_64,253,64,28,1995,14,20,50.23051,6.94908,578,6.53,16,22,25.36071184,8,14,87454,,,87454,,,12.66666667,0,0,24,0,13
253_90,253,90,28,1995,14,20,50.23051,6.94908,578,6.53,16,23,36.63518138,8,14,86907,,,86907,,,18.33333333,0,0,31,0,20
253_89,253,89,29,1995,14,20,50.23051,6.94908,578,6.53,16,21,32.07118412,26,5,82589,,,82589,,,11.66666667,0,0,22,1,24
253_97,253,97,29,1995,14,20,50.23051,6.94908,578,6.53,16,17,25.99315537,25,5,84740,,,84740,,,17,0,0,20,1,12
253_85,253,85,30,1995,14,20,50.23051,6.94908,578,6.53,16,20,31.33744011,25,5,85742,,,85742,,,20.66666667,0,0,23,0,17
253_98,253,98,30,1995,14,20,50.23051,6.94908,578,6.53,16,24,32,39,5,88059,,,88059,,,17.5,0,0,0,0,15
254_76,254,76,1,1995,15,28,34.91997,134.76804,266,4.19,10,12,22.29979466,15,5,77829,,,77829,,,,0,0,0,20.7,10
254_87,254,87,1,1995,15,28,34.91997,134.76804,266,4.19,10,10,29.53867214,9,5,75643,,,75643,,,12,0,10.1,10,21.2,9
254_14,254,14,3,1995,15,28,34.91997,134.76804,266,4.19,10,1,24.57221081,9,5,73129,,,73129,,,7.666666667,1,42.4,3,95.2,2
254_71,254,71,3,1995,15,28,34.91997,134.76804,266,4.19,10,2,35.09377139,9,5,72967,,,72967,,,12,12,55.5,2,106.4,3
254_55,254,55,6,1995,15,28,34.91997,134.76804,266,4.19,10,4,31.36208077,19,14,75671,,,75671,,,6,1,38.8,5,67.5,5
254_77,254,77,6,1995,15,28,34.91997,134.76804,266,4.19,10,5,36.15331964,6,14,75127,,,75127,,,12.33333333,9,27.2,6,73.3,4
254_49,254,49,15,1995,15,28,34.91997,134.76804,266,4.19,10,8,28.42984257,20,23,73566,,,73566,,,10,0,14.8,7,18.3,7
254_96,254,96,15,1995,15,28,34.91997,134.76804,266,4.19,10,15,25.81793292,19,23,78084,,,78084,,,12,0,3.1,14,18.2,23
254_22,254,22,17,1995,15,28,34.91997,134.76804,266,4.19,10,11,23.41409993,8,13,77935,,,77935,,,9,0,11.1,9,18.3,18
254_56,254,56,17,1995,15,28,34.91997,134.76804,266,4.19,10,6,29.94661191,9,13,74685,,,74685,,,9.666666667,0,6.9,13,17.7,11
254_69,254,69,18,1995,15,28,34.91997,134.76804,266,4.19,10,16,24.73921971,25,14,78990,,,78990,,,13.33333333,0,0,21,0,15
254_83,254,83,18,1995,15,28,34.91997,134.76804,266,4.19,10,14,23.58932238,33,14,76122,,,76122,,,17.66666667,0,0,24,0,13
254_30,254,30,22,1995,15,28,34.91997,134.76804,266,4.19,10,3,26.7980835,20,14,73597,,,73597,,,6.333333333,17,80.3,1,120.6,1
254_65,254,65,22,1995,15,28,34.91997,134.76804,266,4.19,10,7,31.32375086,9,14,74902,,,74902,,,4.333333333,2,38.9,4,132.5,6
254_63,254,63,25,1995,15,28,34.91997,134.76804,266,4.19,10,18,28.89253936,18,5,78810,,,78810,,,9.333333333,0,1.9,15,2,12
254_79,254,79,25,1995,15,28,34.91997,134.76804,266,4.19,10,17,32.39972621,26,5,78245,,,78245,,,16,0,0,19,2,14
254_44,254,44,27,1995,15,28,34.91997,134.76804,266,4.19,10,9,29.13620808,19,9,77792,,,77792,,,20.33333333,0,8,11,16.1,8
254_88,254,88,27,1995,15,28,34.91997,134.76804,266,4.19,10,13,35.11841205,26,9,78422,,,78422,,,10,0,1,15,15.6,22
254_64,254,64,28,1995,15,28,34.91997,134.76804,266,4.19,10,21,25.41820671,8,14,80180,,,80180,,,12.66666667,0,0,25,0,17
254_90,254,90,28,1995,15,28,34.91997,134.76804,266,4.19,10,22,36.69267625,8,14,77859,,,77859,,,20.33333333,0,0,31,0,16
254_81,254,81,29,1995,15,28,34.91997,134.76804,266,4.19,10,19,27.77275838,25,5,75847,,,75847,,,9.666666667,0,1,14,1,19
254_89,254,89,29,1995,15,28,34.91997,134.76804,266,4.19,10,20,32.12867899,26,5,76229,,,76229,,,15.66666667,0,0,22,1,20
254_85,254,85,30,1995,15,28,34.91997,134.76804,266,4.19,10,23,31.39493498,25,5,81104,,,81104,,,19.33333333,0,0,23,0,21
254_92,254,92,30,1995,15,28,34.91997,134.76804,266,4.19,10,24,32.82956879,7,5,79019,,,79019,,,16,0,0,26,0,24
255_57,255,57,1,1995,16,22,34.71749,135.893,45,6.79,20,3,27.08281999,18,5,98865,,,98865,,,9.666666667,0,10.8,8,21.2,2
255_87,255,87,1,1995,16,22,34.71749,135.893,45,6.79,20,23,29.5578371,9,5,1000208,,,1000208,,,13.66666667,0,10.2,10,26.4,7
255_14,255,14,3,1995,16,22,34.71749,135.893,45,6.79,20,6,24.59137577,9,5,99053,,,99053,,,2,1,48.9,3,106.4,14
255_71,255,71,3,1995,16,22,34.71749,135.893,45,6.79,20,4,35.11293634,9,5,98687,,,98687,,,7.333333333,12,60.8,2,107.6,13
255_55,255,55,6,1995,16,22,34.71749,135.893,45,6.79,20,2,31.38124572,19,14,100320,,,100320,,,4,1,40.8,4,73.3,16
255_77,255,77,6,1995,16,22,34.71749,135.893,45,6.79,20,5,36.1724846,6,14,96889,,,96889,,,9,9,31.3,6,71.9,18
255_49,255,49,15,1995,16,22,34.71749,135.893,45,6.79,20,8,28.44900753,20,23,99084,,,99084,,,11.33333333,0,15.3,7,18.2,8
255_91,255,91,15,1995,16,22,34.71749,135.893,45,6.79,20,15,26.85557837,6,23,101075,,,101075,,,18.33333333,0,0,24,17.5,10
255_22,255,22,17,1995,16,22,34.71749,135.893,45,6.79,20,10,23.43326489,8,13,100862,,,100862,,,11,0,11.3,9,17.7,19
255_56,255,56,17,1995,16,22,34.71749,135.893,45,6.79,20,7,29.96577687,9,13,100923,,,100923,,,9,0,6.9,13,21.4,4
255_69,255,69,18,1995,16,22,34.71749,135.893,45,6.79,20,17,24.75838467,25,14,101444,,,101444,,,13.33333333,0,0,21,0,9
255_83,255,83,18,1995,16,22,34.71749,135.893,45,6.79,20,16,23.60848734,33,14,106121,,,106121,,,14.66666667,0,0,24,0,11
255_30,255,30,22,1995,16,22,34.71749,135.893,45,6.79,20,1,26.81724846,20,14,99584,,,99584,,,1.333333333,18,93.9,1,132.5,1
255_65,255,65,22,1995,16,22,34.71749,135.893,45,6.79,20,9,31.34291581,9,14,100223,,,100223,,,6,2,41,5,146.3,3
255_63,255,63,25,1995,16,22,34.71749,135.893,45,6.79,20,12,28.91170431,18,5,98440,,,98440,,,11.66666667,0,2,15,2,6
255_79,255,79,25,1995,16,22,34.71749,135.893,45,6.79,20,13,32.41889117,26,5,101210,,,101210,,,15.66666667,0,0,19,3,20
255_44,255,44,27,1995,16,22,34.71749,135.893,45,6.79,20,11,29.15537303,19,9,99800,,,99800,,,17,0,7.9,11,15.6,5
255_88,255,88,27,1995,16,22,34.71749,135.893,45,6.79,20,0,35.137577,26,9,103832,,,103832,,,13,0,1,16,17.6,24
255_64,255,64,28,1995,16,22,34.71749,135.893,45,6.79,20,20,25.43737166,8,14,109214,,,109214,,,15.33333333,0,0,25,0,15
255_90,255,90,28,1995,16,22,34.71749,135.893,45,6.79,20,21,36.7118412,8,14,106240,,,106240,,,17.66666667,0,0,32,0,22
255_81,255,81,29,1995,16,22,34.71749,135.893,45,6.79,20,14,27.79192334,25,5,99189,,,99189,,,13,0,1,17,1,23
255_89,255,89,29,1995,16,22,34.71749,135.893,45,6.79,20,18,32.14784394,26,5,102028,,,102028,,,19.66666667,0,0,22,1,12
255_85,255,85,30,1995,16,22,34.71749,135.893,45,6.79,20,19,31.41409993,25,5,102987,,,102987,,,18.66666667,0,0,23,0,17
255_92,255,92,30,1995,16,22,34.71749,135.893,45,6.79,20,22,32.84873374,7,5,110372,,,110372,,,18.33333333,0,0,29,0,21
256_57,256,57,1,1995,17,29,-34.95948,138.26948,58,4.15,14,24,27.1211499,18,5,,,,,,,9.666666667,0,16.5,7,26.4,24
256_87,256,87,1,1995,17,29,-34.95948,138.26948,58,4.15,14,10,29.59616701,9,5,,,,,,,13,0,10.2,12,29.2,4
256_14,256,14,3,1995,17,29,-34.95948,138.26948,58,4.15,14,2,24.62970568,9,5,,,,,,,6.333333333,1,47.5,3,107.6,19
256_71,256,71,3,1995,17,29,-34.95948,138.26948,58,4.15,14,1,35.15126626,9,5,,,,,,,10.66666667,12,58.2,2,119.6,1
256_55,256,55,6,1995,17,29,-34.95948,138.26948,58,4.15,14,5,31.41957563,19,14,,,,,,,7.666666667,1,41.2,5,71.9,16
256_77,256,77,6,1995,17,29,-34.95948,138.26948,58,4.15,14,4,36.21081451,6,14,,,,,,,13.66666667,9,31.7,6,75.2,13
256_49,256,49,15,1995,17,29,-34.95948,138.26948,58,4.15,14,6,28.48733744,20,23,,,,,,,12,0,14.7,8,17.5,12
256_91,256,91,15,1995,17,29,-34.95948,138.26948,58,4.15,14,18,26.89390828,6,23,,,,,,,13.33333333,0,0,27,17.9,21
256_22,256,22,17,1995,17,29,-34.95948,138.26948,58,4.15,14,7,23.4715948,8,13,,,,,,,13.66666667,0,10.7,9,21.4,18
256_56,256,56,17,1995,17,29,-34.95948,138.26948,58,4.15,14,9,30.00410678,9,13,,,,,,,7,0,9.9,10,20.9,11
256_69,256,69,18,1995,17,29,-34.95948,138.26948,58,4.15,14,15,24.79671458,25,14,,,,,,,11.66666667,0,0,21,0,23
256_83,256,83,18,1995,17,29,-34.95948,138.26948,58,4.15,14,17,23.64681725,33,14,,,,,,,11,0,0,24,1,6
256_30,256,30,22,1995,17,29,-34.95948,138.26948,58,4.15,14,3,26.85557837,20,14,,,,,,,1,19,101.5,1,146.3,15
256_65,256,65,22,1995,17,29,-34.95948,138.26948,58,4.15,14,8,31.38124572,9,14,,,,,,,4.666666667,2,45.3,4,146.5,10
256_63,256,63,25,1995,17,29,-34.95948,138.26948,58,4.15,14,14,28.95003422,18,5,,,,,,,9.333333333,0,3,14,3,5
256_79,256,79,25,1995,17,29,-34.95948,138.26948,58,4.15,14,16,32.45722108,26,5,,,,,,,19,0,0,19,5.1,9
256_44,256,44,27,1995,17,29,-34.95948,138.26948,58,4.15,14,12,29.19370294,19,9,,,,,,,11.66666667,0,10.2,11,17.6,2
256_84,256,84,27,1995,17,29,-34.95948,138.26948,58,4.15,14,11,36.44900753,9,9,,,,,,,11.66666667,0,7,12,24.5,14
256_64,256,64,28,1995,17,29,-34.95948,138.26948,58,4.15,14,21,25.47570157,8,14,,,,,,,15,0,0,25,0,7
256_90,256,90,28,1995,17,29,-34.95948,138.26948,58,4.15,14,20,36.75017112,8,14,,,,,,,19.33333333,0,0,32,0,17
256_81,256,81,29,1995,17,29,-34.95948,138.26948,58,4.15,14,13,27.83025325,25,5,,,,,,,18.66666667,0,1,17,1,3
256_89,256,89,29,1995,17,29,-34.95948,138.26948,58,4.15,14,19,32.18617385,26,5,,,,,,,18.66666667,0,0,22,5,20
256_85,256,85,30,1995,17,29,-34.95948,138.26948,58,4.15,14,22,31.45242984,25,5,,,,,,,18.33333333,0,0,23,0,22
256_92,256,92,30,1995,17,29,-34.95948,138.26948,58,4.15,14,23,32.88706366,7,5,,,,,,,19,0,0,30,0,8
224_14,224,14,1,1996,1,1,-37.80221,144.3505,10,3.66,13,13,24.95550992,9,5,94271,,,94271,,,11.66666667,1,48.3,3,29.2,16
224_57,224,57,1,1996,1,1,-37.80221,144.3505,10,3.66,13,5,27.44695414,18,5,92285,,,92285,,,11.33333333,0,16.7,7,2,5
224_35,224,35,3,1996,1,1,-37.80221,144.3505,10,3.66,13,1,24.91991786,10,5,92234,,,92234,,,,0,0,0,119.6,2
224_71,224,71,3,1996,1,1,-37.80221,144.3505,10,3.66,13,2,35.4770705,9,5,94009,,,94009,,,5.666666667,13,70.2,2,15.6,1
224_30,224,30,6,1996,1,1,-37.80221,144.3505,10,3.66,13,4,27.18138261,20,14,91946,,,91946,,,5.666666667,19,99,1,75.2,13
224_56,224,56,6,1996,1,1,-37.80221,144.3505,10,3.66,13,3,30.32991102,9,14,93307,,,93307,,,8.666666667,0,9.8,12,4.1,3
224_49,224,49,15,1996,1,1,-37.80221,144.3505,10,3.66,13,9,28.81314168,20,23,91957,,,91957,,,9,0,15.4,9,17.9,8
224_65,224,65,15,1996,1,1,-37.80221,144.3505,10,3.66,13,14,31.70704997,9,23,95537,,,95537,,,6.333333333,2,45.4,4,0,20
224_22,224,22,17,1996,1,1,-37.80221,144.3505,10,3.66,13,8,23.79739904,8,13,93499,,,93499,,,18.33333333,0,10.9,11,20.9,15
224_84,224,84,17,1996,1,1,-37.80221,144.3505,10,3.66,13,19,36.77481177,9,13,96054,,,96054,,,9.666666667,0,6.9,13,0,19
224_21,224,21,18,1996,1,1,-37.80221,144.3505,10,3.66,13,16,23.15126626,25,14,94044,,,94044,,,,0,0,0,1,14
224_83,224,83,18,1996,1,1,-37.80221,144.3505,10,3.66,13,17,23.97262149,33,14,96938,,,96938,,,10,0,1,18,0,12
224_55,224,55,22,1996,1,1,-37.80221,144.3505,10,3.66,13,6,31.74537988,19,14,94995,,,94995,,,12.33333333,1,42.8,5,146.5,18
224_77,224,77,22,1996,1,1,-37.80221,144.3505,10,3.66,13,7,36.53661875,6,14,95697,,,95697,,,11.66666667,9,31,6,3,4
224_63,224,63,25,1996,1,1,-37.80221,144.3505,10,3.66,13,10,29.27583847,18,5,93755,,,93755,,,7.666666667,0,4.9,15,5.1,6
